"EventID","MachineName","Data","Index","Category","CategoryNumber","EntryType","Message","Source","ReplacementStrings","InstanceId","TimeGenerated","TimeWritten","UserName","Site","Container"
"7040","DESKTOP-CV71TUK","System.Byte[]","1182","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","12/5/2023 3:15:24 PM","12/5/2023 3:15:24 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1181","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","12/5/2023 3:13:14 PM","12/5/2023 3:13:14 PM","NT AUTHORITY\SYSTEM",,
"1","DESKTOP-CV71TUK","System.Byte[]","1180","(5)","5","Information","Possible detection of CVE: 2023-12-05T19:40:44.320000000Z
Additional Information: 2023-12-05T08:15:51.174970800Z

This Event is generated when an attempt to exploit a known vulnerability (2023-12-05T19:40:44.320000000Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","12/5/2023 2:40:44 PM","12/5/2023 2:40:44 PM","NT AUTHORITY\SYSTEM",,
"6013","DESKTOP-CV71TUK","System.Byte[]","1179","(0)","0","Information","The system uptime is 196370 seconds.","EventLog","System.String[]","2147489661","12/5/2023 2:40:44 PM","12/5/2023 2:40:44 PM",,,
"1","DESKTOP-CV71TUK","System.Byte[]","1178","(5)","5","Information","Possible detection of CVE: 2023-12-05T07:53:15.432950800Z
Additional Information: 2023-12-05T07:53:15.430616200Z

This Event is generated when an attempt to exploit a known vulnerability (2023-12-05T07:53:15.432950800Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","12/5/2023 2:53:15 AM","12/5/2023 2:53:15 AM","NT AUTHORITY\LOCAL SERVICE",,
"35","DESKTOP-CV71TUK","System.Byte[]","1177","(0)","0","Information","The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->168.61.215.74:123) with reference id 1255620008. Current local stratum number is 4.","Microsoft-Windows-Time-Service","System.String[]","35","12/5/2023 2:53:15 AM","12/5/2023 2:53:15 AM","NT AUTHORITY\LOCAL SERVICE",,
"37","DESKTOP-CV71TUK","System.Byte[]","1176","(0)","0","Information","The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->168.61.215.74:123).","Microsoft-Windows-Time-Service","System.String[]","37","12/5/2023 2:53:00 AM","12/5/2023 2:53:00 AM","NT AUTHORITY\LOCAL SERVICE",,
"19","DESKTOP-CV71TUK","System.Byte[]","1175","(1)","1","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.401.1688.0) - Current Channel (Broad)","Microsoft-Windows-WindowsUpdateClient","System.String[]","19","12/5/2023 1:51:49 AM","12/5/2023 1:51:49 AM","NT AUTHORITY\SYSTEM",,
"43","DESKTOP-CV71TUK","System.Byte[]","1174","(1)","1","Information","Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.401.1688.0) - Current Channel (Broad)","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","12/5/2023 1:51:37 AM","12/5/2023 1:51:37 AM","NT AUTHORITY\SYSTEM",,
"44","DESKTOP-CV71TUK","System.Byte[]","1173","(1)","1","Information","Windows Update started downloading an update.","Microsoft-Windows-WindowsUpdateClient","System.String[]","44","12/5/2023 1:51:37 AM","12/5/2023 1:51:37 AM","NT AUTHORITY\SYSTEM",,
"1","DESKTOP-CV71TUK","System.Byte[]","1172","(5)","5","Information","Possible detection of CVE: 2023-12-05T05:02:33.222000000Z
Additional Information: 2023-12-05T03:13:01.034359000Z

This Event is generated when an attempt to exploit a known vulnerability (2023-12-05T05:02:33.222000000Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","12/5/2023 12:02:33 AM","12/5/2023 12:02:33 AM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1171","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","12/4/2023 4:07:21 PM","12/4/2023 4:07:21 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1170","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","12/4/2023 4:04:25 PM","12/4/2023 4:04:25 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1169","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","12/4/2023 4:01:21 PM","12/4/2023 4:01:21 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1168","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","12/4/2023 3:58:48 PM","12/4/2023 3:58:48 PM","NT AUTHORITY\SYSTEM",,
"6013","DESKTOP-CV71TUK","System.Byte[]","1167","(0)","0","Information","The system uptime is 147991 seconds.","EventLog","System.String[]","2147489661","12/4/2023 12:00:00 PM","12/4/2023 12:00:00 PM",,,
"7040","DESKTOP-CV71TUK","System.Byte[]","1166","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","12/4/2023 6:00:59 AM","12/4/2023 6:00:59 AM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1165","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","12/4/2023 5:58:48 AM","12/4/2023 5:58:48 AM","NT AUTHORITY\SYSTEM",,
"1","DESKTOP-CV71TUK","System.Byte[]","1164","(5)","5","Information","Possible detection of CVE: 2023-12-04T07:51:54.196730400Z
Additional Information: 2023-12-04T07:51:54.196201300Z

This Event is generated when an attempt to exploit a known vulnerability (2023-12-04T07:51:54.196730400Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","12/4/2023 2:51:54 AM","12/4/2023 2:51:54 AM","NT AUTHORITY\LOCAL SERVICE",,
"35","DESKTOP-CV71TUK","System.Byte[]","1163","(0)","0","Information","The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->168.61.215.74:123) with reference id 1255620008. Current local stratum number is 4.","Microsoft-Windows-Time-Service","System.String[]","35","12/4/2023 2:51:54 AM","12/4/2023 2:51:54 AM","NT AUTHORITY\LOCAL SERVICE",,
"37","DESKTOP-CV71TUK","System.Byte[]","1162","(0)","0","Information","The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->168.61.215.74:123).","Microsoft-Windows-Time-Service","System.String[]","37","12/4/2023 2:51:39 AM","12/4/2023 2:51:39 AM","NT AUTHORITY\LOCAL SERVICE",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1161","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","12/4/2023 12:55:39 AM","12/4/2023 12:55:39 AM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1160","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","12/4/2023 12:53:36 AM","12/4/2023 12:53:36 AM","NT AUTHORITY\SYSTEM",,
"7045","DESKTOP-CV71TUK","System.Byte[]","1159","(0)","0","Information","A service was installed in the system.

Service Name:  MpKsl89749120
Service File Name:  C:\ProgramData\Microsoft\Windows Defender\Definition Updates\{6A63BCF8-8EA0-4DAC-A21D-BE330049CC59}\MpKslDrv.sys
Service Type:  kernel mode driver
Service Start Type:  demand start
Service Account:  ","Service Control Manager","System.String[]","1073748869","12/4/2023 12:53:22 AM","12/4/2023 12:53:22 AM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1158","(0)","0","Information","The start type of the Windows Modules Installer service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","12/4/2023 12:51:40 AM","12/4/2023 12:51:40 AM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-CV71TUK","System.Byte[]","1157","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'52', '\??\C:\Windows\System32\SMI\Store\Machine\SCHEMA.DAT', '15840', '2700'","Microsoft-Windows-Kernel-General","System.String[]","16","12/4/2023 12:51:39 AM","12/4/2023 12:51:39 AM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1156","(0)","0","Information","The start type of the Windows Modules Installer service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","12/4/2023 12:51:39 AM","12/4/2023 12:51:39 AM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1155","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","12/4/2023 12:06:53 AM","12/4/2023 12:06:53 AM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1154","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","12/4/2023 12:04:50 AM","12/4/2023 12:04:50 AM","NT AUTHORITY\SYSTEM",,
"19","DESKTOP-CV71TUK","System.Byte[]","1153","(1)","1","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.401.1635.0) - Current Channel (Broad)","Microsoft-Windows-WindowsUpdateClient","System.String[]","19","12/4/2023 12:02:26 AM","12/4/2023 12:02:26 AM","NT AUTHORITY\SYSTEM",,
"43","DESKTOP-CV71TUK","System.Byte[]","1152","(1)","1","Information","Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.401.1635.0) - Current Channel (Broad)","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","12/4/2023 12:02:12 AM","12/4/2023 12:02:12 AM","NT AUTHORITY\SYSTEM",,
"44","DESKTOP-CV71TUK","System.Byte[]","1151","(1)","1","Information","Windows Update started downloading an update.","Microsoft-Windows-WindowsUpdateClient","System.String[]","44","12/4/2023 12:02:12 AM","12/4/2023 12:02:12 AM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1150","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","12/3/2023 8:00:59 PM","12/3/2023 8:00:59 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1149","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","12/3/2023 7:58:48 PM","12/3/2023 7:58:48 PM","NT AUTHORITY\SYSTEM",,
"6013","DESKTOP-CV71TUK","System.Byte[]","1148","(0)","0","Information","The system uptime is 61591 seconds.","EventLog","System.String[]","2147489661","12/3/2023 12:00:00 PM","12/3/2023 12:00:00 PM",,,
"7040","DESKTOP-CV71TUK","System.Byte[]","1147","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","12/3/2023 5:00:59 AM","12/3/2023 5:00:59 AM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1146","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","12/3/2023 4:58:48 AM","12/3/2023 4:58:48 AM","NT AUTHORITY\SYSTEM",,
"1","DESKTOP-CV71TUK","System.Byte[]","1145","(5)","5","Information","Possible detection of CVE: 2023-12-03T05:51:53.360352400Z
Additional Information: 2023-12-03T05:51:53.352961800Z

This Event is generated when an attempt to exploit a known vulnerability (2023-12-03T05:51:53.360352400Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","12/3/2023 12:51:53 AM","12/3/2023 12:51:53 AM","NT AUTHORITY\LOCAL SERVICE",,
"35","DESKTOP-CV71TUK","System.Byte[]","1144","(0)","0","Information","The time service is now synchronizing the system time with the time source time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->168.61.215.74:123) with reference id 1255620008. Current local stratum number is 4.","Microsoft-Windows-Time-Service","System.String[]","35","12/3/2023 12:51:53 AM","12/3/2023 12:51:53 AM","NT AUTHORITY\LOCAL SERVICE",,
"37","DESKTOP-CV71TUK","System.Byte[]","1143","(0)","0","Information","The time provider NtpClient is currently receiving valid time data from time.windows.com,0x9 (ntp.m|0x9|0.0.0.0:123->168.61.215.74:123).","Microsoft-Windows-Time-Service","System.String[]","37","12/3/2023 12:51:38 AM","12/3/2023 12:51:38 AM","NT AUTHORITY\LOCAL SERVICE",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1142","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","12/3/2023 12:07:46 AM","12/3/2023 12:07:46 AM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1141","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","12/3/2023 12:04:50 AM","12/3/2023 12:04:50 AM","NT AUTHORITY\SYSTEM",,
"1014","DESKTOP-CV71TUK","System.Byte[]","1140","(1014)","1014","Warning","Name resolution for the name login.live.com timed out after none of the configured DNS servers responded.","Microsoft-Windows-DNS-Client","System.String[]","1014","12/3/2023 12:01:56 AM","12/3/2023 12:01:56 AM","NT AUTHORITY\NETWORK SERVICE",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1139","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","12/3/2023 12:01:47 AM","12/3/2023 12:01:47 AM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1138","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","12/2/2023 11:58:48 PM","12/2/2023 11:58:48 PM","NT AUTHORITY\SYSTEM",,
"19","DESKTOP-CV71TUK","System.Byte[]","1137","(1)","1","Information","Installation Successful: Windows successfully installed the following update: Update for Microsoft Defender Antivirus antimalware platform - KB4052623 (Version 4.18.23100.2009)","Microsoft-Windows-WindowsUpdateClient","System.String[]","19","12/2/2023 11:51:50 PM","12/2/2023 11:51:50 PM","NT AUTHORITY\SYSTEM",,
"6","DESKTOP-CV71TUK","System.Byte[]","1136","(0)","0","Information","File System Filter 'WdFilter' (10.0, 2086-05-12T21:12:26.000000000Z) has successfully loaded and registered with Filter Manager.","Microsoft-Windows-FilterManager","System.String[]","6","12/2/2023 11:51:38 PM","12/2/2023 11:51:38 PM","NT AUTHORITY\SYSTEM",,
"1","DESKTOP-CV71TUK","System.Byte[]","1135","(0)","0","Information","File System Filter 'WdFilter' (Version 10.0, 2032-08-12T07:22:57.000000000Z) unloaded successfully.","Microsoft-Windows-FilterManager","System.String[]","1","12/2/2023 11:51:29 PM","12/2/2023 11:51:29 PM","NT AUTHORITY\SYSTEM",,
"43","DESKTOP-CV71TUK","System.Byte[]","1134","(1)","1","Information","Installation Started: Windows has started installing the following update: Update for Microsoft Defender Antivirus antimalware platform - KB4052623 (Version 4.18.23100.2009)","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","12/2/2023 11:51:21 PM","12/2/2023 11:51:21 PM","NT AUTHORITY\SYSTEM",,
"44","DESKTOP-CV71TUK","System.Byte[]","1133","(1)","1","Information","Windows Update started downloading an update.","Microsoft-Windows-WindowsUpdateClient","System.String[]","44","12/2/2023 11:51:16 PM","12/2/2023 11:51:16 PM","NT AUTHORITY\SYSTEM",,
"44","DESKTOP-CV71TUK","System.Byte[]","1132","(1)","1","Information","Windows Update started downloading an update.","Microsoft-Windows-WindowsUpdateClient","System.String[]","44","12/2/2023 11:51:16 PM","12/2/2023 11:51:16 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-CV71TUK","System.Byte[]","1131","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'119', '\??\C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows\DeliveryOptimization\State\dosvcState.dat', '4', '1'","Microsoft-Windows-Kernel-General","System.String[]","16","12/2/2023 11:51:14 PM","12/2/2023 11:51:14 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-CV71TUK","System.Byte[]","1130","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'118', '\??\C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows\DeliveryOptimization\State\migration.dat', '4', '1'","Microsoft-Windows-Kernel-General","System.String[]","16","12/2/2023 11:51:14 PM","12/2/2023 11:51:14 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1129","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","12/2/2023 11:50:28 PM","12/2/2023 11:50:28 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1128","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","12/2/2023 11:46:56 PM","12/2/2023 11:46:56 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1127","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","12/2/2023 11:43:47 PM","12/2/2023 11:43:47 PM","NT AUTHORITY\SYSTEM",,
"15","DESKTOP-CV71TUK","System.Byte[]","1126","(0)","0","Information","The description for Event ID '15' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'41', '\??\C:\Windows\System32\config\COMPONENTS', '44752896', '44752896'","Microsoft-Windows-Kernel-General","System.String[]","15","12/2/2023 11:41:17 PM","12/2/2023 11:41:17 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-CV71TUK","System.Byte[]","1125","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'35', '\SystemRoot\System32\config\DRIVERS', '19529', '856'","Microsoft-Windows-Kernel-General","System.String[]","16","12/2/2023 11:41:13 PM","12/2/2023 11:41:13 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-CV71TUK","System.Byte[]","1124","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'45', '\??\C:\Windows\AppCompat\Programs\Amcache.hve', '14', '3'","Microsoft-Windows-Kernel-General","System.String[]","16","12/2/2023 11:41:13 PM","12/2/2023 11:41:13 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1123","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","12/2/2023 11:41:04 PM","12/2/2023 11:41:04 PM","NT AUTHORITY\SYSTEM",,
"1","DESKTOP-CV71TUK","System.Byte[]","1122","(5)","5","Information","Possible detection of CVE: 2023-12-03T04:41:02.084000000Z
Additional Information: 2023-11-10T06:45:12.895388700Z

This Event is generated when an attempt to exploit a known vulnerability (2023-12-03T04:41:02.084000000Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","12/2/2023 11:41:02 PM","12/2/2023 11:41:02 PM","NT AUTHORITY\SYSTEM",,
"6013","DESKTOP-CV71TUK","System.Byte[]","1121","(0)","0","Information","The system uptime is 17253 seconds.","EventLog","System.String[]","2147489661","12/2/2023 11:41:02 PM","12/2/2023 11:41:02 PM",,,
"1","DESKTOP-CV71TUK","System.Byte[]","1120","(5)","5","Information","Possible detection of CVE: 2023-11-10T06:44:21.042000000Z
Additional Information: 2023-11-10T05:28:54.176415200Z

This Event is generated when an attempt to exploit a known vulnerability (2023-11-10T06:44:21.042000000Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","11/10/2023 1:44:21 AM","11/10/2023 1:44:21 AM","NT AUTHORITY\SYSTEM",,
"19","DESKTOP-CV71TUK","System.Byte[]","1119","(1)","1","Information","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.401.363.0) - Current Channel (Broad)","Microsoft-Windows-WindowsUpdateClient","System.String[]","19","11/9/2023 9:45:36 PM","11/9/2023 9:45:36 PM","NT AUTHORITY\SYSTEM",,
"43","DESKTOP-CV71TUK","System.Byte[]","1118","(1)","1","Information","Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.401.363.0) - Current Channel (Broad)","Microsoft-Windows-WindowsUpdateClient","System.String[]","43","11/9/2023 9:45:16 PM","11/9/2023 9:45:16 PM","NT AUTHORITY\SYSTEM",,
"44","DESKTOP-CV71TUK","System.Byte[]","1117","(1)","1","Information","Windows Update started downloading an update.","Microsoft-Windows-WindowsUpdateClient","System.String[]","44","11/9/2023 9:45:04 PM","11/9/2023 9:45:04 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-CV71TUK","System.Byte[]","1116","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'119', '\??\C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows\DeliveryOptimization\State\dosvcState.dat', '4', '1'","Microsoft-Windows-Kernel-General","System.String[]","16","11/9/2023 9:45:03 PM","11/9/2023 9:45:03 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-CV71TUK","System.Byte[]","1115","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'118', '\??\C:\Windows\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows\DeliveryOptimization\State\migration.dat', '4', '1'","Microsoft-Windows-Kernel-General","System.String[]","16","11/9/2023 9:45:03 PM","11/9/2023 9:45:03 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1114","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/9/2023 9:00:29 PM","11/9/2023 9:00:29 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1113","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start.","Service Control Manager","System.String[]","1073748864","11/9/2023 8:57:34 PM","11/9/2023 8:57:34 PM","NT AUTHORITY\SYSTEM",,
"1","DESKTOP-CV71TUK","System.Byte[]","1112","(5)","5","Information","Possible detection of CVE: 2023-11-10T01:56:53.583000000Z
Additional Information: 2023-11-09T20:58:00.841931200Z

This Event is generated when an attempt to exploit a known vulnerability (2023-11-10T01:56:53.583000000Z) is detected.
This Event is raised by a User mode process.
","Microsoft-Windows-Kernel-General","System.String[]","1","11/9/2023 8:56:53 PM","11/9/2023 8:56:53 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-CV71TUK","System.Byte[]","1111","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'87', '\??\C:\Users\Justin\AppData\Local\Packages\InputApp_cw5n1h2txyewy\Settings\settings.dat', '3', '1'","Microsoft-Windows-Kernel-General","System.String[]","16","11/9/2023 3:12:29 PM","11/9/2023 3:12:29 PM","NT AUTHORITY\SYSTEM",,
"7040","DESKTOP-CV71TUK","System.Byte[]","1110","(0)","0","Information","The start type of the Background Intelligent Transfer Service service was changed from auto start to demand start.","Service Control Manager","System.String[]","1073748864","11/9/2023 2:59:35 PM","11/9/2023 2:59:35 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-CV71TUK","System.Byte[]","1109","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'45', '\??\C:\Windows\AppCompat\Programs\Amcache.hve', '186', '86'","Microsoft-Windows-Kernel-General","System.String[]","16","11/9/2023 2:52:24 PM","11/9/2023 2:52:24 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-CV71TUK","System.Byte[]","1108","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'108', '\??\C:\Users\Justin\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\Settings\settings.dat', '3', '1'","Microsoft-Windows-Kernel-General","System.String[]","16","11/9/2023 2:47:38 PM","11/9/2023 2:47:38 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-CV71TUK","System.Byte[]","1107","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'119', '\??\C:\Users\Justin\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\Settings\settings.dat', '3', '1'","Microsoft-Windows-Kernel-General","System.String[]","16","11/9/2023 2:47:38 PM","11/9/2023 2:47:38 PM","NT AUTHORITY\SYSTEM",,
"16","DESKTOP-CV71TUK","System.Byte[]","1106","(0)","0","Information","The description for Event ID '16' in Source 'Microsoft-Windows-Kernel-General' cannot be found.  The local computer may not have the necessary registry information or message DLL files to display the message, or you may not have permission to access them.  The following information is part of the event:'116', '\??\C:\Users\Justin\AppData\Local\Packages\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy\Settings\settings.dat', '3', '1'","Microsoft-Windows-Kernel-General","System.String[]","16","11/9/2023 2:47:38 PM","11/9/2023 2:47:38 PM","NT AUTHORITY\SYSTEM",,
